,eidx,aidx,pattern,phrase,TQBAFc_level,TQBAFc_base_score,TQBAFc_class,TQBAFc_strength,TQBAFc'_base_score,TQBAFc'_class,TQBAFc'_strength,BQBAFc_level,BQBAFc_base_score,BQBAFc_class,BQBAFc_strength,BQBAFc'_base_score,BQBAFc'_class,BQBAFc'_strength
40935,2591,10,"[['LEMMA:not'], ['SENTIMENT:pos']]",not positive,3,1.205935547671834,Negative,1.205935547671834,1.205935547671834,Negative,1.205935547671834,1,1.205935547671834,Negative,0.5228627303108737,1.205935547671834,Negative,0.5228627303108737
40936,2591,11,[['SENTIMENT:pos']],good,1,0.8344407843558151,Positive,3.008627993808939,0.8344407843558151,Positive,3.008627993808939,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
40937,2591,12,"[['SPACY:POS-ADV'], ['SENTIMENT:neg']]",even confusing,2,0.13170745798638936,Negative,0.2832228453831172,0.13170745798638936,Negative,0.2832228453831172,3,0.13170745798638936,Negative,0.19890743395645727,0.13170745798638936,Negative,0.19890743395645727
40938,2591,16,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:neg']]",is even confusing,3,7.949116047435395e-06,Positive,-0.2995639579594165,-7.949116047435395e-06,Negative,0.2995639579594165,2,7.949116047435395e-06,Positive,-0.29187716154942805,-7.949116047435395e-06,Negative,0.29187716154942805
40939,2591,17,"[['SENTIMENT:pos'], ['LEMMA:!']]",positive !,2,0.858629217487571,Positive,0.858629217487571,0.858629217487571,Positive,0.858629217487571,1,0.858629217487571,Positive,1.025517374358734,0.858629217487571,Positive,1.025517374358734
40940,2591,20,"[['LEMMA:cheap', 'SENTIMENT:neg']]",cheap,2,1.3133128569327925,Negative,1.315046265349812,1.3133128569327925,Negative,1.315046265349812,2,1.3133128569327925,Negative,1.3805128329028604,1.3133128569327925,Negative,1.3805128329028604
40941,2591,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",be good,2,0.10900968974043718,Positive,0.10900968974043718,0.10900968974043718,Positive,0.10900968974043718,1,0.10900968974043718,Positive,0.2758978466116002,0.10900968974043718,Positive,0.2758978466116002
40942,2591,28,"[['HYPERNYM:be.v.05'], ['SENTIMENT:neg']]",is confusing,3,0.21719742220874472,Negative,0.21719742220874472,0.21719742220874472,Negative,0.21719742220874472,1,0.21719742220874472,Negative,0.5063452471487576,0.21719742220874472,Negative,0.5063452471487576
40943,2591,30,"[['SENTIMENT:neg'], ['SPACY:POS-ADV']]",confusing How,2,0.027870048916449987,Negative,0.22979908698365806,0.027870048916449987,Negative,0.22979908698365806,2,0.027870048916449987,Negative,0.09507002488651792,0.027870048916449987,Negative,0.09507002488651792
40944,2591,32,[['LEMMA:good']],good,2,0.8261430053774454,Positive,0.8261430053774454,0.8261430053774454,Positive,0.8261430053774454,1,0.8261430053774454,Positive,0.9930311622486085,0.8261430053774454,Positive,0.9930311622486085
40945,2591,42,"[['LEMMA:be'], ['LEMMA:not']]",was not,2,0.10687127744651449,Positive,0.10687127744651449,0.10687127744651449,Positive,0.10687127744651449,1,0.10687127744651449,Positive,-0.13819228981360382,-0.10687127744651449,Negative,0.13819228981360382
40946,2591,46,"[['HYPERNYM:be.v.05'], ['SPACY:POS-ADV'], ['SENTIMENT:neg']]",is even confusing,4,0.29957190707546394,Negative,0.29957190707546394,0.29957190707546394,Negative,0.29957190707546394,1,0.29957190707546394,Negative,0.591449068624892,0.29957190707546394,Negative,0.591449068624892
40947,2591,48,"[['LEMMA:not'], ['SPACY:POS-ADV']]",not only,2,0.41161611380366964,Positive,0.41161611380366964,0.41161611380366964,Positive,0.41161611380366964,1,0.41161611380366964,Positive,-0.14583257398135946,-0.41161611380366964,Negative,0.14583257398135946
40948,2591,50,"[['LEMMA:not'], ['LEMMA:the']]",not the,2,0.3190000587877233,Negative,0.3190000587877233,0.3190000587877233,Negative,0.3190000587877233,1,0.3190000587877233,Negative,0.6734282972137077,0.3190000587877233,Negative,0.6734282972137077
40949,2591,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",not positive,2,0.5688168340626688,Positive,-0.034150939773248234,-0.5688168340626688,Negative,0.034150939773248234,2,0.5688168340626688,Positive,0.7357049909338318,0.5688168340626688,Positive,0.7357049909338318
40950,2591,61,"[['SENTIMENT:neg'], ['LEMMA:not']]",negative not,3,0.40385807613441616,Negative,0.40385807613441616,0.40385807613441616,Negative,0.40385807613441616,1,0.40385807613441616,Negative,0.5515602745938055,0.40385807613441616,Negative,0.5515602745938055
40951,2591,73,"[['SPACY:POS-ADV'], ['LEMMA:the']]",immediately the,1,0.301796064853113,Negative,0.46129609424697465,0.301796064853113,Negative,0.46129609424697465,2,0.301796064853113,Negative,0.301796064853113,0.301796064853113,Negative,0.301796064853113
40952,2591,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",was not,1,0.5772941810617407,Negative,1.073034698605488,0.5772941810617407,Negative,1.073034698605488,3,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
40953,2591,82,"[['SPACY:POS-ADV'], ['LEMMA:cheap', 'SENTIMENT:neg']]",how cheap,3,0.0034668168340392215,Negative,0.0034668168340392215,0.0034668168340392215,Negative,0.0034668168340392215,1,0.0034668168340392215,Negative,1.4834333667151283,0.0034668168340392215,Negative,1.4834333667151283
40954,2591,89,[['LEMMA:but']],but,1,0.1235078268291778,Positive,0.1235078268291778,0.1235078268291778,Positive,0.1235078268291778,1,0.1235078268291778,Positive,0.1235078268291778,0.1235078268291778,Positive,0.1235078268291778
40955,2591,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",not only,1,0.5048165142121577,Negative,0.2990084573103229,0.5048165142121577,Negative,0.2990084573103229,2,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
40956,2591,93,"[['LEMMA:the'], ['SENTIMENT:neg']]",the negative,2,0.20388238038109446,Negative,0.20388238038109446,0.20388238038109446,Negative,0.20388238038109446,1,0.20388238038109446,Negative,0.2710823563511624,0.20388238038109446,Negative,0.2710823563511624
40957,2591,99,"[['LEMMA:the'], ['LEMMA:be'], ['SPACY:POS-ADV']]",the was not,2,0.3993941772872963,Negative,0.3993941772872963,0.3993941772872963,Negative,0.3993941772872963,1,0.3993941772872963,Negative,0.5918255709745432,0.3993941772872963,Negative,0.5918255709745432
41602,2635,3,"[['SENTIMENT:pos'], ['LEMMA:and']]",well and,2,0.39357131772745946,Positive,0.27573243733499514,0.39357131772745946,Positive,0.27573243733499514,2,0.39357131772745946,Positive,0.5127771440640044,0.39357131772745946,Positive,0.5127771440640044
41603,2635,5,[['LEMMA:great']],Great,2,1.113314948447355,Positive,1.113314948447355,1.113314948447355,Positive,1.113314948447355,1,1.113314948447355,Positive,1.2325207747839,1.113314948447355,Positive,1.2325207747839
41604,2635,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and nice,2,0.414556236620918,Positive,0.414556236620918,0.414556236620918,Positive,0.414556236620918,1,0.414556236620918,Positive,0.533762062957463,0.414556236620918,Positive,0.533762062957463
41605,2635,11,[['SENTIMENT:pos']],Great,1,0.8344407843558151,Positive,5.128459553566619,0.8344407843558151,Positive,5.128459553566619,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
41606,2635,14,[['LEMMA:comfortable']],comfortable,2,0.6962319460127344,Positive,0.6962319460127344,0.6962319460127344,Positive,0.6962319460127344,1,0.6962319460127344,Positive,0.8154377723492794,0.6962319460127344,Positive,0.8154377723492794
41607,2635,21,"[['LEMMA:well', 'SPACY:POS-ADV']]",well,3,0.6830152167708315,Positive,0.6830152167708315,0.6830152167708315,Positive,0.6830152167708315,1,0.6830152167708315,Positive,0.9145260446666291,0.6830152167708315,Positive,0.9145260446666291
41608,2635,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",is well,2,0.10900968974043718,Positive,0.30840032939510253,0.10900968974043718,Positive,0.30840032939510253,2,0.10900968974043718,Positive,0.2282155160769822,0.10900968974043718,Positive,0.2282155160769822
41609,2635,24,"[['LEMMA:be'], ['SENTIMENT:pos'], ['LEMMA:and']]",is well and,3,0.39878127930933077,Positive,0.39878127930933077,0.39878127930933077,Positive,0.39878127930933077,1,0.39878127930933077,Positive,0.7979225100743144,0.39878127930933077,Positive,0.7979225100743144
41610,2635,26,"[['SENTIMENT:pos', 'SPACY:POS-ADV']]",well,2,0.3438158294550501,Positive,0.9169660373370295,0.3438158294550501,Positive,0.9169660373370295,2,0.3438158294550501,Positive,0.46302165579159515,0.3438158294550501,Positive,0.46302165579159515
41611,2635,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",very nice,2,0.5688168340626688,Positive,0.5688168340626688,0.5688168340626688,Positive,0.5688168340626688,1,0.5688168340626688,Positive,0.6880226603992138,0.5688168340626688,Positive,0.6880226603992138
41612,2635,71,[['LEMMA:year']],year,1,1.1361600663810385,Positive,1.1361600663810385,1.1361600663810385,Positive,1.1361600663810385,1,1.1361600663810385,Positive,1.1361600663810385,1.1361600663810385,Positive,1.1361600663810385
41613,2635,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",is well,1,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407,1,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
41614,2635,80,"[['SENTIMENT:pos'], ['LEMMA:and'], ['SPACY:POS-ADV']]",well and very,3,0.2073645111582776,Negative,0.2073645111582776,0.2073645111582776,Negative,0.2073645111582776,1,0.2073645111582776,Negative,0.03643879647027612,0.2073645111582776,Negative,0.03643879647027612
41615,2635,85,"[['SENTIMENT:pos', 'SPACY:POS-ADV'], ['LEMMA:and']]",well and,3,0.21973001777770426,Negative,0.21973001777770426,0.21973001777770426,Negative,0.21973001777770426,1,0.21973001777770426,Negative,-0.18270652480609476,-0.21973001777770426,Positive,0.18270652480609476
41868,2656,2,[['LEMMA:not']],n't,1,0.3157930414372283,Negative,0.05532101327630934,0.3157930414372283,Negative,0.05532101327630934,2,0.3157930414372283,Negative,0.3157930414372283,0.3157930414372283,Negative,0.3157930414372283
41869,2656,3,"[['SENTIMENT:pos'], ['LEMMA:and']]",fancy and,2,0.39357131772745946,Positive,0.3508071052968938,0.39357131772745946,Positive,0.3508071052968938,2,0.39357131772745946,Positive,0.477015396163041,0.39357131772745946,Positive,0.477015396163041
41870,2656,4,[['SENTIMENT:neg']],smallish,1,0.33599987985033963,Negative,0.40777865592596707,0.33599987985033963,Negative,0.40777865592596707,3,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
41871,2656,5,[['LEMMA:great']],great,2,1.113314948447355,Positive,1.5765934787043803,1.113314948447355,Positive,1.5765934787043803,2,1.113314948447355,Positive,1.1967590268829364,1.113314948447355,Positive,1.1967590268829364
41872,2656,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and soft,2,0.414556236620918,Positive,0.37179202419035234,0.414556236620918,Positive,0.37179202419035234,2,0.414556236620918,Positive,0.49800031505649955,0.414556236620918,Positive,0.49800031505649955
41873,2656,7,"[['SENTIMENT:pos'], ['SENTIMENT:pos']]",tough reliable,2,0.11881763471109229,Positive,0.7303966497744735,0.11881763471109229,Positive,0.7303966497744735,2,0.11881763471109229,Positive,0.2022617131466738,0.11881763471109229,Positive,0.2022617131466738
41874,2656,8,"[['LEMMA:be'], ['SENTIMENT:neg']]",am hard,2,0.221947848969945,Negative,0.221947848969945,0.221947848969945,Negative,0.221947848969945,1,0.221947848969945,Negative,0.30594781893252987,0.221947848969945,Negative,0.30594781893252987
41875,2656,11,[['SENTIMENT:pos']],tough,1,0.8344407843558151,Positive,8.05697221954071,0.8344407843558151,Positive,8.05697221954071,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
41876,2656,12,"[['SPACY:POS-ADV'], ['SENTIMENT:neg']]",totally lose,2,0.13170745798638936,Negative,0.13170348342836563,0.13170745798638936,Negative,0.13170348342836563,2,0.13170745798638936,Negative,0.21570742794897427,0.13170745798638936,Negative,0.21570742794897427
41877,2656,15,"[['SENTIMENT:pos'], ['LEMMA:and'], ['SENTIMENT:pos']]",good and soft,3,0.08552842486113137,Negative,0.08552842486113137,0.08552842486113137,Negative,0.08552842486113137,1,0.08552842486113137,Negative,-0.8894872863584092,-0.08552842486113137,Positive,0.8894872863584092
41878,2656,16,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:neg']]",am very hard,3,7.949116047435395e-06,Positive,7.949116047435395e-06,7.949116047435395e-06,Positive,7.949116047435395e-06,1,7.949116047435395e-06,Positive,-0.7929936598946675,-7.949116047435395e-06,Negative,0.7929936598946675
41879,2656,18,[['LEMMA:love']],LOVE,2,0.6283603554889348,Positive,0.8922045861141835,0.6283603554889348,Positive,0.8922045861141835,2,0.6283603554889348,Positive,0.7118044339245163,0.6283603554889348,Positive,0.7118044339245163
41880,2656,21,"[['LEMMA:well', 'SPACY:POS-ADV']]",well,3,0.6830152167708315,Positive,0.6830152167708315,0.6830152167708315,Positive,0.6830152167708315,1,0.6830152167708315,Positive,1.110275124661463,0.6830152167708315,Positive,1.110275124661463
41881,2656,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",is great,2,0.10900968974043718,Positive,-0.01613306415558019,-0.10900968974043718,Negative,0.01613306415558019,2,0.10900968974043718,Positive,0.1924537681760187,0.10900968974043718,Positive,0.1924537681760187
41882,2656,26,"[['SENTIMENT:pos', 'SPACY:POS-ADV']]",well,2,0.3438158294550501,Positive,1.0268310462258816,0.3438158294550501,Positive,1.0268310462258816,2,0.3438158294550501,Positive,0.4272599078906316,0.3438158294550501,Positive,0.4272599078906316
41883,2656,30,"[['SENTIMENT:neg'], ['SPACY:POS-ADV']]",hard even,2,0.027870048916449987,Negative,0.027870048916449987,0.027870048916449987,Negative,0.027870048916449987,1,0.027870048916449987,Negative,0.11187001887903489,0.027870048916449987,Negative,0.11187001887903489
41884,2656,32,[['LEMMA:good']],good,2,0.8261430053774454,Positive,0.8261430053774454,0.8261430053774454,Positive,0.8261430053774454,1,0.8261430053774454,Positive,0.909587083813027,0.8261430053774454,Positive,0.909587083813027
41885,2656,35,"[['LEMMA:do'], ['LEMMA:not']]",do nt,2,0.054663971259084176,Positive,0.054663971259084176,0.054663971259084176,Positive,0.054663971259084176,1,0.054663971259084176,Positive,-0.10323254945952998,-0.054663971259084176,Negative,0.10323254945952998
41886,2656,45,"[['LEMMA:great'], ['SENTIMENT:pos']]",great good,3,1.002033536370827,Positive,1.002033536370827,1.002033536370827,Positive,1.002033536370827,1,1.002033536370827,Positive,1.6678336208611866,1.002033536370827,Positive,1.6678336208611866
41887,2656,47,"[['LEMMA:be'], ['LEMMA:great']]",is great,3,0.07547647585677686,Negative,0.07547647585677686,0.07547647585677686,Negative,0.07547647585677686,1,0.07547647585677686,Negative,-0.6191299216727008,-0.07547647585677686,Positive,0.6191299216727008
41888,2656,48,"[['LEMMA:not'], ['SPACY:POS-ADV']]",n't why,2,0.41161611380366964,Positive,0.41161611380366964,0.41161611380366964,Positive,0.41161611380366964,1,0.41161611380366964,Positive,-0.2510969211271022,-0.41161611380366964,Negative,0.2510969211271022
41889,2656,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",as well,2,0.5688168340626688,Positive,0.5688168340626688,0.5688168340626688,Positive,0.5688168340626688,1,0.5688168340626688,Positive,0.6522609124982504,0.5688168340626688,Positive,0.6522609124982504
41890,2656,68,"[['SENTIMENT:pos'], ['HYPERNYM:measure.n.02']]",reliable watch,2,0.8950797695941959,Positive,0.8950797695941959,0.8950797695941959,Positive,0.8950797695941959,1,0.8950797695941959,Positive,0.9785238480297774,0.8950797695941959,Positive,0.9785238480297774
41891,2656,71,[['LEMMA:year']],year,1,1.1361600663810385,Positive,1.1361600663810385,1.1361600663810385,Positive,1.1361600663810385,1,1.1361600663810385,Positive,1.1361600663810385,1.1361600663810385,Positive,1.1361600663810385
41892,2656,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",am very,1,0.5772941810617407,Negative,0.577290206503717,0.5772941810617407,Negative,0.577290206503717,2,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
41893,2656,77,"[['SENTIMENT:pos'], ['SENTIMENT:pos'], ['SENTIMENT:pos']]",soft works fine,3,0.19796676284559656,Positive,0.19796676284559656,0.19796676284559656,Positive,0.19796676284559656,1,0.19796676284559656,Positive,0.2653873338944878,0.19796676284559656,Positive,0.2653873338944878
41894,2656,79,[['HYPERNYM:love.v.03']],LOVE,3,0.26384423062524875,Positive,0.26384423062524875,0.26384423062524875,Positive,0.26384423062524875,1,0.26384423062524875,Positive,0.9756486645497651,0.26384423062524875,Positive,0.9756486645497651
41895,2656,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",as well,1,0.5048165142121577,Negative,0.2990084573103229,0.5048165142121577,Negative,0.2990084573103229,2,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
41896,2656,95,"[['SENTIMENT:neg'], ['LEMMA:the']]",lose the,2,0.3097426052391332,Positive,0.3097426052391332,0.3097426052391332,Positive,0.3097426052391332,1,0.3097426052391332,Positive,0.2257426352765483,0.3097426052391332,Positive,0.2257426352765483
41897,2656,96,"[['LEMMA:be'], ['SENTIMENT:pos'], ['SENTIMENT:pos']]",is great good,3,0.17480903193525785,Negative,0.17480903193525785,0.17480903193525785,Negative,0.17480903193525785,1,0.17480903193525785,Negative,0.011161576798357248,0.17480903193525785,Negative,0.011161576798357248
41898,2656,98,[['HYPERNYM:spouse.n.01']],husband,1,1.0771187399313198,Positive,1.0771187399313198,1.0771187399313198,Positive,1.0771187399313198,1,1.0771187399313198,Positive,1.0771187399313198,1.0771187399313198,Positive,1.0771187399313198
42055,2669,2,[['LEMMA:not']],not,1,0.3157930414372283,Negative,1.5829974077146716,0.3157930414372283,Negative,1.5829974077146716,2,0.3157930414372283,Negative,0.3157930414372283,0.3157930414372283,Negative,0.3157930414372283
42056,2669,4,[['SENTIMENT:neg']],cheap,1,0.33599987985033963,Negative,5.46187288790507,0.33599987985033963,Negative,5.46187288790507,3,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
42057,2669,9,[['HYPERNYM:not.r.01']],not,2,0.21949070773035015,Negative,0.21949070773035015,0.21949070773035015,Negative,0.21949070773035015,1,0.21949070773035015,Negative,0.2826493160177958,0.21949070773035015,Negative,0.2826493160177958
